Time,lat,long,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p,1.0,2.5,10.0
2020-12-15T12:48:48.894031,52.540944999999994,13.37354, none, s,0.0039448012404740005,24,47,57,7991,2341,554,41,14,4,1919,24,23,10
2020-12-15T12:48:49.910801,52.540955000000004,13.373536666700002, none, s,0.0039448012404740005,23,43,50,7510,2153,532,29,12,4,1919,23,20,7
2020-12-15T12:48:50.926147,52.5409916667,13.3735216667, none, s,0.0039448012404740005,23,43,50,7510,2153,532,29,12,4,1919,23,20,7
2020-12-15T12:48:51.942052,52.5410583333,13.3735066667, none, s,0.0039448012404740005,23,43,51,7495,2153,540,31,12,4,1919,23,20,8
2020-12-15T12:48:52.958352,52.541133333299996,13.373508333299998, none, s,0.0039448012404740005,23,43,51,7495,2153,540,31,12,4,1919,23,20,8
2020-12-15T12:48:53.974271,52.5412016667,13.373515, none, s,0.0039448012404740005,24,42,48,7486,2157,518,27,10,4,1919,24,18,6
2020-12-15T12:48:54.991014,52.5412533333,13.3735216667, none, s,0.0039448012404740005,24,42,48,7486,2157,518,27,10,4,1919,24,18,6
2020-12-15T12:48:56.007086,52.5412983333,13.373525, none, s,0.0059309407730553,23,40,47,7271,2122,520,25,10,4,1919,23,17,7
2020-12-15T12:48:57.023969,52.5413483333,13.3735233333, none, s,0.0059309407730553,23,40,47,7271,2122,520,25,10,4,1919,23,17,7
2020-12-15T12:48:58.042975,52.5414066667,13.3735216667, none, s,0.0059309407730553,24,42,48,7474,2154,525,27,10,4,1919,24,18,6
2020-12-15T12:48:59.058170,52.5414583333,13.3735283333, none, s,0.0059309407730553,23,42,50,7292,2129,512,36,12,4,1919,23,19,8
2020-12-15T12:49:00.072643,52.541495,13.373538333299999, none, s,0.0059309407730553,23,43,53,7226,2134,512,41,14,6,1919,23,20,10
2020-12-15T12:49:01.093653,52.5415183333,13.373546666700001, none, s,0.0059309407730553,23,43,50,7181,2109,377,41,12,4,1919,23,20,7
2020-12-15T12:49:02.109852,52.5415383333,13.373565, none, s,0.0059309407730553,23,42,48,7172,2109,367,39,10,2,1919,23,19,6
2020-12-15T12:49:03.126597,52.541556666700004,13.3735716667, none, s,0.0041282989462677,22,42,47,6999,2089,512,39,8,2,1919,22,20,5
2020-12-15T12:49:04.142582,52.54159,13.373575, none, s,0.0041282989462677,23,43,48,7187,2104,524,41,8,2,1919,23,20,5
2020-12-15T12:49:05.160015,52.5416233333,13.3735766667, none, s,0.0041282989462677,23,43,49,7247,2119,521,41,10,2,1919,23,20,6
2020-12-15T12:49:06.176127,52.5416583333,13.373579999999999, none, s,0.0041282989462677,23,43,50,7277,2132,541,41,10,2,1919,23,20,7
2020-12-15T12:49:07.193786,52.5417083333,13.37359, none, s,0.0041282989462677,24,47,53,7516,2310,561,48,10,2,1919,24,23,6
2020-12-15T12:49:08.213989,52.5417583333,13.373605, none, s,0.0041282989462677,24,46,51,7471,2160,558,41,8,2,1919,24,22,5
2020-12-15T12:49:09.237106,52.5418,13.373625, none, s,0.0041282989462677,24,46,49,7501,2160,573,34,6,2,1919,24,22,3
2020-12-15T12:49:10.255391,52.5418416667,13.373643333299999, none, s,0.0041282989462677,25,47,48,7719,2316,575,25,2,0,1919,25,22,1
2020-12-15T12:49:11.267715,52.5418866667,13.373655, none, s,0.0053035081732341,25,47,48,7719,2316,575,25,2,0,1919,25,22,1
2020-12-15T12:49:12.291970,52.541909999999994,13.3736583333, none, s,0.0053035081732341,26,47,50,8012,2358,587,25,6,0,1919,26,21,3
2020-12-15T12:49:13.312487,52.54195,13.373660000000001, none, s,0.0053035081732341,26,46,49,8012,2358,587,25,6,0,1919,26,20,3
2020-12-15T12:49:14.329178,52.5419816667,13.3736683333, none, s,0.0053035081732341,24,46,49,7961,2338,594,23,6,0,1919,24,22,3
2020-12-15T12:49:15.347321,52.5420166667,13.3736716667, none, s,0.0053035081732341,24,46,49,7961,2338,594,23,6,0,1919,24,22,3
2020-12-15T12:49:16.350135,52.5420466667,13.373664999999999, none, s,0.0053035081732341,25,44,48,7997,2341,579,21,6,0,1919,25,19,4
2020-12-15T12:49:17.371862,52.542073333299996,13.373660000000001, none, s,0.0053035081732341,25,44,48,7997,2341,579,21,6,0,1919,25,19,4
2020-12-15T12:49:18.391561,52.542116666700004,13.3736683333, none, s,0.0053035081732341,24,42,47,7937,2326,559,19,6,0,1919,24,18,5
2020-12-15T12:49:19.413495,52.54215,13.373683333299999, none, s,0.0041919659904802,24,42,47,7937,2326,559,19,6,0,1919,24,18,5
2020-12-15T12:49:20.430860,52.5421833333,13.373688333299999, none, s,0.0041919659904802,24,44,49,7770,2306,554,24,6,2,1919,24,20,5
2020-12-15T12:49:21.448026,52.54221,13.373683333299999, none, s,0.0041919659904802,24,45,49,7770,2308,554,28,6,2,1919,24,21,4
2020-12-15T12:49:22.464457,52.5422333333,13.373685, none, s,0.0041919659904802,23,43,47,7537,2145,557,25,6,2,1919,23,20,4
2020-12-15T12:49:23.482134,52.5422383333,13.373688333299999, none, s,0.0041919659904802,23,44,48,7501,2143,550,30,6,2,1919,23,21,4
2020-12-15T12:49:24.499552,52.5422566667,13.373678333299999, none, s,0.0041919659904802,23,44,48,7540,2163,540,30,6,2,1919,23,21,4
2020-12-15T12:49:25.516182,52.5422566667,13.3736683333, none, s,0.0041919659904802,23,43,47,7495,2140,538,30,6,2,1919,23,20,4
2020-12-15T12:49:27.520417,52.5422733333,13.3736516667, none, s,0.0019828638640201,22,43,46,7211,2101,528,33,4,4,1919,22,21,3
2020-12-15T12:49:28.542749,52.542280000000005,13.3736566667, none, s,0.0019828638640201,22,42,45,6963,2071,375,35,4,4,1919,22,20,3
2020-12-15T12:49:29.559676,52.5423383333,13.373646666700001, none, s,0.0019828638640201,21,39,45,6694,1913,370,35,6,6,1919,21,18,6
2020-12-15T12:49:30.575888,52.54239499999999,13.373631666700001, none, s,0.0019828638640201,21,41,47,6664,1903,513,42,8,6,1919,21,20,6
2020-12-15T12:49:31.593058,52.542433333299996,13.3736266667, none, s,0.0019828638640201,21,40,45,6515,1903,518,37,6,4,1919,21,19,5
2020-12-15T12:49:32.611444,52.542465,13.373635, none, s,0.0019828638640201,19,38,43,6434,1866,380,33,6,4,1919,19,19,5
2020-12-15T12:49:33.628469,52.5424933333,13.373645000000002, none, s,0.0019828638640201,19,37,44,6479,1871,380,31,8,4,1919,19,18,7
2020-12-15T12:49:34.633266,52.542515,13.373648333299998, none, s,0.0019828638640201,19,37,44,6479,1871,380,31,8,4,1919,19,18,7
2020-12-15T12:49:35.650214,52.542545,13.3736516667, none, s,0.0043154183543249,21,36,43,6658,1888,377,26,10,4,1919,21,15,7
2020-12-15T12:49:36.656942,52.54258000000001,13.3736566667, none, s,0.0043154183543249,21,36,43,6658,1888,377,26,10,4,1919,21,15,7
2020-12-15T12:49:37.678743,52.5426116667,13.3736516667, none, s,0.0043154183543249,20,35,41,6476,1873,375,26,10,4,1919,20,15,6
2020-12-15T12:49:38.696111,52.5426366667,13.373648333299998, none, s,0.0043154183543249,20,35,41,6476,1873,375,26,10,4,1919,20,15,6
2020-12-15T12:49:39.712787,52.5426466667,13.373645000000002, none, s,0.0043154183543249,20,36,45,6437,1868,518,33,12,4,1919,20,16,9
2020-12-15T12:49:40.729914,52.5426633333,13.37364, none, s,0.0043154183543249,20,36,45,6437,1868,518,33,12,4,1919,20,16,9
2020-12-15T12:49:41.746926,52.542694999999995,13.373635, none, s,0.0043154183543249,21,38,45,6503,1887,528,30,10,2,1919,21,17,7
2020-12-15T12:49:42.767593,52.542721666700004,13.373629999999999, none, s,0.0043154183543249,21,38,45,6503,1887,528,30,10,2,1919,21,17,7
2020-12-15T12:49:43.785053,52.5427516667,13.373629999999999, none, s,0.0032895499406204,21,37,44,6482,1885,531,28,10,2,1919,21,16,7
2020-12-15T12:49:44.802461,52.5427866667,13.373638333299999, none, s,0.0032895499406204,22,38,44,6679,1907,531,26,8,0,1919,22,16,6
2020-12-15T12:49:45.818114,52.542840000000005,13.373629999999999, none, s,0.0032895499406204,22,37,42,6715,2048,516,19,6,0,1919,22,15,5
2020-12-15T12:49:46.833733,52.5429083333,13.373635, none, s,0.0032895499406204,22,37,42,6512,1906,514,21,6,0,1919,22,15,5
2020-12-15T12:49:47.850012,52.542995,13.373646666700001, none, s,0.0032895499406204,21,37,41,6497,1901,514,21,6,0,1919,21,16,4
2020-12-15T12:49:48.865957,52.5430533333,13.3736666667, none, s,0.0032895499406204,22,38,41,6676,2054,383,21,4,0,1919,22,16,3
2020-12-15T12:49:49.883098,52.5431066667,13.373685, none, s,0.0032895499406204,22,38,42,6670,2049,383,21,4,2,1919,22,16,4
2020-12-15T12:49:50.901195,52.543144999999996,13.3737133333, none, s,0.0032895499406204,21,37,42,6461,1892,513,23,6,2,1919,21,16,5
2020-12-15T12:49:51.915151,52.5431716667,13.373738333299999, none, s,0.0067532874741048,20,35,37,6207,1853,360,16,4,2,1919,20,15,2
2020-12-15T12:49:52.935208,52.54319,13.3737666667, none, s,0.0067532874741048,19,32,35,5938,1811,345,14,4,2,1919,19,13,3
2020-12-15T12:49:53.946857,52.5432066667,13.373795000000001, none, s,0.0067532874741048,19,34,37,6162,1833,362,16,4,2,1919,19,15,3
2020-12-15T12:49:54.972267,52.543225,13.373821666700001, none, s,0.0067532874741048,19,34,38,6198,1843,367,18,6,2,1919,19,15,4
2020-12-15T12:49:55.993326,52.543175,13.373876666700001, none, s,0.0067532874741048,19,33,37,6162,1835,360,18,6,2,1919,19,14,4
2020-12-15T12:49:57.010372,52.5431816667,13.3739, none, s,0.0067532874741048,19,33,37,6162,1835,360,18,6,2,1919,19,14,4
2020-12-15T12:49:58.025802,52.5431866667,13.373918333299999, none, s,0.0067532874741048,19,32,36,5998,1825,362,14,6,2,1919,19,13,4
2020-12-15T12:49:59.042579,52.5432,13.3739366667, none, e,0.0019681997480171,19,32,36,5998,1825,362,14,6,2,1919,19,13,4
2020-12-15T12:50:00.057761,52.5432266667,13.3739516667, none, e,0.0019681997480171,19,32,36,5938,1810,352,14,6,2,1919,19,13,4
2020-12-15T12:50:01.073396,52.54326,13.373966666700001, none, e,0.0019681997480171,19,32,36,5938,1810,352,14,6,2,1919,19,13,4
2020-12-15T12:50:02.093333,52.5432916667,13.3739833333, none, e,0.0019681997480171,18,30,36,5923,1800,345,14,8,2,1919,18,12,6
2020-12-15T12:50:03.109571,52.5433216667,13.374006666700001, none, e,0.0019681997480171,18,30,36,5923,1800,345,14,8,2,1919,18,12,6
2020-12-15T12:50:04.125496,52.5433633333,13.3740266667, none, e,0.0019681997480171,18,30,37,5908,1655,348,21,10,0,1919,18,12,7
2020-12-15T12:50:05.143615,52.5433833333,13.374056666700001, none, e,0.0019681997480171,18,30,37,5908,1655,348,21,10,0,1919,18,12,7
2020-12-15T12:50:06.159048,52.5433933333,13.3740916667, none, e,0.0019681997480171,18,32,36,6013,1815,356,17,8,0,1919,18,14,4
2020-12-15T12:50:07.174361,52.5434016667,13.3741233333, none, se,0.0036761278649419,18,32,36,6013,1815,356,17,8,0,1919,18,14,4
2020-12-15T12:50:08.190852,52.54340500000001,13.37415, none, se,0.0036761278649419,19,34,39,6404,1859,376,19,8,0,1919,19,15,5
2020-12-15T12:50:09.206475,52.543415,13.3741733333, none, se,0.0036761278649419,19,34,39,6404,1859,376,19,8,0,1919,19,15,5
2020-12-15T12:50:10.225097,52.5434266667,13.374191666700002, none, se,0.0036761278649419,19,35,39,6449,1877,512,17,8,0,1919,19,16,4
2020-12-15T12:50:11.240330,52.5434366667,13.374206666700001, none, se,0.0036761278649419,19,35,39,6449,1877,512,17,8,0,1919,19,16,4
2020-12-15T12:50:12.258401,52.5434516667,13.3742266667, none, se,0.0036761278649419,21,34,38,6455,1875,369,15,8,0,1919,21,13,4
2020-12-15T12:50:13.273045,52.5434766667,13.374248333299999, none, se,0.0036761278649419,21,34,38,6455,1875,369,15,8,0,1919,21,13,4
2020-12-15T12:50:14.290760,52.5434916667,13.3742666667, none, se,0.0036761278649419,21,33,37,6491,1885,359,13,6,0,1919,21,12,4
2020-12-15T12:50:15.310193,52.543515,13.374275, none, se,0.0023211552575398,21,33,37,6491,1885,359,13,6,0,1919,21,12,4
2020-12-15T12:50:16.332886,52.543544999999995,13.3742716667, none, se,0.0023211552575398,22,35,38,6724,1910,374,13,6,0,1919,22,13,3
2020-12-15T12:50:17.349938,52.54356,13.374256666700001, none, se,0.0023211552575398,22,35,38,6724,1910,374,13,6,0,1919,22,13,3
2020-12-15T12:50:18.367494,52.543575,13.3742283333, none, se,0.0023211552575398,21,34,37,6527,1877,362,13,6,0,1919,21,13,3
2020-12-15T12:50:19.384460,52.5435816667,13.374204999999998, none, se,0.0023211552575398,20,35,38,6694,1885,379,15,6,0,1919,20,15,3
2020-12-15T12:50:20.402951,52.543573333299996,13.374189999999999, none, se,0.0023211552575398,21,37,39,6724,1897,527,15,4,0,1919,21,16,2
2020-12-15T12:50:21.420567,52.54355,13.3741866667, none, se,0.0023211552575398,20,37,37,6527,1889,529,8,0,0,1919,20,17,0
2020-12-15T12:50:22.438711,52.5435066667,13.3741833333, none, se,0.0023211552575398,21,35,35,6401,1847,376,10,0,0,1919,21,14,0
2020-12-15T12:50:23.464444,52.5434666667,13.374195, none, nw,0.001089458045307,20,33,33,6147,1805,361,12,0,0,1919,20,13,0
2020-12-15T12:50:24.484639,52.5434883333,13.3742233333, none, nw,0.001089458045307,18,33,34,5959,1659,356,14,2,0,1919,18,15,1
2020-12-15T12:50:25.501925,52.543525,13.374245000000002, none, nw,0.001089458045307,17,32,33,5735,1634,359,14,2,0,1919,17,15,1
2020-12-15T12:50:26.521135,52.54360500000001,13.3742733333, none, nw,0.001089458045307,17,32,33,5684,1614,372,14,2,0,1919,17,15,1
2020-12-15T12:50:28.538336,52.5436983333,13.37435, none, nw,0.001089458045307,16,33,34,5436,1587,382,18,2,0,1919,16,17,1
2020-12-15T12:50:29.556705,52.54371999999999,13.3743716667, none, nw,0.001089458045307,16,35,36,5669,1622,515,20,2,0,1919,16,19,1
2020-12-15T12:50:30.582248,52.543780000000005,13.374393333299999, none, nw,0.001089458045307,17,36,39,5908,1792,528,20,4,2,1919,17,19,3
2020-12-15T12:50:31.590898,52.54383000000001,13.3744183333, none, se,0.0061616218978865,17,35,39,5923,1795,520,22,6,2,1919,17,18,4
2020-12-15T12:50:32.612206,52.54387,13.374436666700001, none, se,0.0061616218978865,17,35,39,5923,1795,520,22,6,2,1919,17,18,4
2020-12-15T12:50:33.629643,52.5439066667,13.37445, none, se,0.0061616218978865,17,35,41,5953,1798,528,22,8,2,1919,17,18,6
2020-12-15T12:50:34.646324,52.5439483333,13.374464999999999, none, se,0.0061616218978865,18,36,42,6004,1823,538,20,8,2,1919,18,18,6
2020-12-15T12:50:35.663462,52.543996666700004,13.374481666700001, none, se,0.0061616218978865,19,36,42,6243,1848,533,16,8,2,1919,19,17,6
2020-12-15T12:50:36.680730,52.5440583333,13.374493333299998, none, se,0.0061616218978865,19,39,45,6679,1893,545,26,8,2,1919,19,20,6
2020-12-15T12:50:37.698968,52.5441133333,13.3745183333, none, se,0.0061616218978865,21,39,45,6763,1915,542,26,8,2,1919,21,18,6
2020-12-15T12:50:38.716174,52.5441633333,13.3745516667, none, se,0.0061616218978865,22,44,52,6966,2073,572,38,10,4,1919,22,22,8
2020-12-15T12:50:39.734144,52.544205000000005,13.374578333299999, none, se,0.0061541395859134,22,45,54,7169,2092,574,43,12,6,1919,22,23,9
2020-12-15T12:50:40.753775,52.544235,13.374604999999999, none, se,0.0061541395859134,22,44,53,6996,2080,569,43,12,6,1919,22,22,9
2020-12-15T12:50:41.771906,52.54427,13.374616666700001, none, se,0.0061541395859134,21,42,49,6742,1917,539,43,10,4,1919,21,21,7
2020-12-15T12:50:42.788014,52.544305,13.374621666700001, none, se,0.0061541395859134,21,39,46,6691,1895,517,39,8,4,1919,21,18,7
2020-12-15T12:50:43.803908,52.544313333299996,13.374629999999998, none, se,0.0061541395859134,22,40,45,6730,1912,381,39,6,4,1919,22,18,5
2020-12-15T12:50:44.821344,52.5443283333,13.374628333299999, none, se,0.0061541395859134,22,42,47,6745,1914,516,43,8,4,1919,22,20,5
2020-12-15T12:50:45.837863,52.5443466667,13.374614999999999, none, se,0.0061541395859134,21,40,47,6497,1887,518,45,8,4,1919,21,19,7
2020-12-15T12:50:46.853889,52.5443683333,13.3745933333, none, se,0.0061541395859134,21,41,47,6497,1887,518,45,8,4,1919,21,20,6
2020-12-15T12:50:47.870483,52.544380000000004,13.3745616667, none, s,0.0027845118689177,19,37,43,6198,1837,375,33,6,4,1919,19,18,6
2020-12-15T12:50:48.887156,52.5444066667,13.3745466667, none, s,0.0027845118689177,19,37,43,6198,1837,375,33,6,4,1919,19,18,6
2020-12-15T12:50:49.903982,52.544423333299996,13.374536666700001, none, s,0.0027845118689177,19,39,45,6225,1852,518,40,8,4,1919,19,20,6
2020-12-15T12:50:50.919984,52.544430000000006,13.374528333299999, none, s,0.0027845118689177,19,36,39,6186,1842,365,30,6,2,1919,19,17,3
2020-12-15T12:50:51.936655,52.5444333333,13.3745083333, none, s,0.0027845118689177,18,34,36,5998,1820,348,23,4,0,1919,18,16,2
2020-12-15T12:50:52.952704,52.5444616667,13.374485, none, s,0.0027845118689177,18,35,37,5983,1822,355,28,4,0,1919,18,17,2
2020-12-15T12:50:53.969061,52.544495,13.3744633333, none, s,0.0027845118689177,18,36,38,6183,1842,372,28,4,0,1919,18,18,2
2020-12-15T12:50:54.986005,52.544540000000005,13.374435, none, s,0.0027845118689177,18,37,41,6147,1844,525,30,4,0,1919,18,19,4
2020-12-15T12:50:56.002752,52.5445683333,13.374425, none, sw,0.0032700338732041,18,37,41,5995,1839,518,32,4,0,1919,18,19,4
2020-12-15T12:50:57.019257,52.5445833333,13.374426666700002, none, sw,0.0032700338732041,18,37,42,5944,1829,513,35,6,4,1919,18,19,5
2020-12-15T12:50:58.035265,52.544605000000004,13.374435, none, sw,0.0032700338732041,18,38,43,6153,1849,523,35,6,4,1919,18,20,5
2020-12-15T12:50:59.051521,52.5446316667,13.374443333299999, none, sw,0.0032700338732041,18,41,45,6264,1882,526,42,6,4,1919,18,23,4
2020-12-15T12:51:00.069147,52.544648333299996,13.3744516667, none, sw,0.0032700338732041,18,39,44,6401,1872,516,39,6,4,1919,18,21,5
2020-12-15T12:51:01.085227,52.54465,13.3744633333, none, sw,0.0032700338732041,18,38,43,6216,1852,375,37,6,4,1919,18,20,5
2020-12-15T12:51:02.101108,52.5446566667,13.374481666700001, none, sw,0.0032700338732041,19,41,46,6455,1897,518,42,8,6,1919,19,22,5
2020-12-15T12:51:03.117956,52.544635,13.374505, none, se,0.0013109800798174,21,40,46,6664,2050,533,35,8,6,1919,21,19,6
2020-12-15T12:51:04.133869,52.5446066667,13.374536666700001, none, se,0.0013109800798174,19,39,46,6524,1915,523,35,8,6,1919,19,20,7
2020-12-15T12:51:05.151216,52.5445966667,13.374573333299999, none, se,0.0013109800798174,19,39,46,6524,1915,523,35,8,6,1919,19,20,7
2020-12-15T12:51:06.167699,52.544601666700004,13.3746083333, none, se,0.0013109800798174,21,39,46,6688,2051,380,33,8,6,1919,21,18,7
2020-12-15T12:51:07.183669,52.544603333299996,13.37464, none, se,0.0013109800798174,21,39,46,6688,2051,380,33,8,6,1919,21,18,7
2020-12-15T12:51:08.200289,52.5446333333,13.3746633333, none, se,0.0013109800798174,21,39,45,6688,1916,520,29,8,6,1919,21,18,6
2020-12-15T12:51:09.216229,52.544691666700004,13.374671666700001, none, se,0.0013109800798174,21,39,45,6688,1916,520,29,8,6,1919,21,18,6
2020-12-15T12:51:10.233334,52.54473,13.374683333299998, none, se,0.0013109800798174,21,38,43,6724,2054,513,24,6,2,1919,21,17,5
2020-12-15T12:51:11.249603,52.5447666667,13.374685000000001, none, se,0.0027199874943605,21,38,43,6724,2054,513,24,6,2,1919,21,17,5
2020-12-15T12:51:12.266315,52.54478,13.3747, none, se,0.0027199874943605,22,38,44,6769,2076,513,26,8,2,1919,22,16,6
2020-12-15T12:51:13.281800,52.5448083333,13.3746933333, none, se,0.0027199874943605,22,38,44,6769,2076,513,26,8,2,1919,22,16,6
2020-12-15T12:51:14.297906,52.54485,13.3746816667, none, se,0.0027199874943605,21,36,43,6521,1918,380,21,10,2,1919,21,15,7
2020-12-15T12:51:15.314431,52.5448683333,13.374678333299999, none, se,0.0027199874943605,21,36,43,6521,1918,380,21,10,2,1919,21,15,7
2020-12-15T12:51:16.330767,52.544885,13.37468, none, se,0.0027199874943605,21,35,41,6440,1898,380,17,8,2,1919,21,14,6
2020-12-15T12:51:17.347107,52.5449066667,13.37468, none, se,0.0027199874943605,21,35,41,6440,1898,380,17,8,2,1919,21,14,6
2020-12-15T12:51:18.365201,52.5450166667,13.374631666700001, none, se,0.0027199874943605,19,35,43,6470,1896,378,19,10,4,1919,19,16,8
2020-12-15T12:51:19.382409,52.545069999999996,13.374588333299998, none, s,0.0049081059997913,19,35,43,6470,1896,378,19,10,4,1919,19,16,8
2020-12-15T12:51:20.403089,52.5450983333,13.37454, none, s,0.0049081059997913,18,33,38,6201,1851,363,12,8,2,1919,18,15,5
2020-12-15T12:51:21.419893,52.54513000000001,13.374483333299999, none, s,0.0049081059997913,18,33,38,6201,1851,363,12,8,2,1919,18,15,5
2020-12-15T12:51:22.438639,52.545159999999996,13.3744233333, none, s,0.0049081059997913,18,32,37,6195,1836,353,14,8,2,1919,18,14,5
2020-12-15T12:51:23.455423,52.5451833333,13.3743766667, none, s,0.0049081059997913,18,32,37,6195,1836,353,14,8,2,1919,18,14,5
2020-12-15T12:51:24.478019,52.545208333299996,13.3743116667, none, s,0.0049081059997913,19,32,37,6207,1838,356,12,8,2,1919,19,13,5
2020-12-15T12:51:25.489245,52.5452333333,13.374243333299999, none, s,0.0049081059997913,19,32,37,6207,1838,356,12,8,2,1919,19,13,5
2020-12-15T12:51:26.514767,52.5452583333,13.374201666700001, none, s,0.0049081059997913,18,29,35,5983,1805,351,12,8,2,1919,18,11,6
2020-12-15T12:51:28.531803,52.545390000000005,13.374020000000002, none, sw,0.0074820746790614,18,29,35,5983,1805,351,12,8,2,1919,18,11,6
2020-12-15T12:51:29.548666,52.545425,13.3739916667, none, sw,0.0074820746790614,19,30,36,6186,1832,351,12,8,2,1919,19,11,6
2020-12-15T12:51:30.566703,52.545435,13.373975, none, sw,0.0074820746790614,19,30,36,6186,1832,351,12,8,2,1919,19,11,6
2020-12-15T12:51:31.585740,52.545444999999994,13.373965, none, sw,0.0074820746790614,18,32,36,6231,1837,363,10,6,2,1919,18,14,4
2020-12-15T12:51:32.602497,52.545451666700004,13.373956666700002, none, sw,0.0074820746790614,18,32,36,6231,1837,363,10,6,2,1919,18,14,4
2020-12-15T12:51:33.619735,52.5454566667,13.37395, none, sw,0.0074820746790614,18,29,33,5977,1800,348,6,4,2,1919,18,11,4
2020-12-15T12:51:34.635919,52.54546,13.3739416667, none, sw,0.0074820746790614,18,32,35,6159,1815,368,13,2,2,1919,18,14,3
2020-12-15T12:51:35.652650,52.5454566667,13.3739433333, none, sw,0.0074820746790614,18,33,36,6240,1847,376,15,2,2,1919,18,15,3
2020-12-15T12:51:36.669684,52.54545,13.3739366667, none, sw,0.0012475736352135,19,33,37,6210,1842,516,17,4,0,1919,19,14,4
2020-12-15T12:51:37.688002,52.5454283333,13.3739366667, none, sw,0.0012475736352135,19,33,36,6270,1842,513,17,4,0,1919,19,14,3
2020-12-15T12:51:38.704850,52.545390000000005,13.373915, none, sw,0.0012475736352135,20,34,39,6240,1845,373,22,6,2,1919,20,14,5
2020-12-15T12:51:39.723426,52.545405,13.373883333299998, none, sw,0.0012475736352135,20,35,40,6204,1838,368,26,6,2,1919,20,15,5
2020-12-15T12:51:40.740337,52.545469999999995,13.373823333299999, none, sw,0.0012475736352135,20,38,42,6413,1866,380,28,6,2,1919,20,18,4
2020-12-15T12:51:41.756664,52.5455383333,13.373721666700002, none, sw,0.0012475736352135,19,37,43,6404,1859,378,37,8,2,1919,19,18,6
2020-12-15T12:51:42.773170,52.5455983333,13.37364, none, sw,0.0012475736352135,19,37,42,6225,1844,371,37,8,2,1919,19,18,5
2020-12-15T12:51:43.791018,52.545655000000004,13.3735633333, none, sw,0.0012475736352135,19,37,44,6270,1856,381,39,10,2,1919,19,18,7
2020-12-15T12:51:44.811053,52.5457,13.373491666700001, none, sw,0.0058523619478335,19,36,44,6255,1851,371,34,12,2,1919,19,17,8
2020-12-15T12:51:45.827809,52.545735,13.373439999999999, none, sw,0.0058523619478335,18,35,43,6159,1814,371,32,12,2,1919,18,17,8
2020-12-15T12:51:46.848007,52.5457716667,13.373401666700001, none, sw,0.0058523619478335,18,35,43,6159,1814,371,32,12,2,1919,18,17,8
2020-12-15T12:51:47.873588,52.5457916667,13.3733866667, none, sw,0.0058523619478335,18,36,43,6189,1821,369,30,10,4,1919,18,18,7
2020-12-15T12:51:48.892601,52.545809999999996,13.373363333299999, none, sw,0.0058523619478335,18,36,43,6189,1821,369,30,10,4,1919,18,18,7
2020-12-15T12:51:49.914537,52.54584499999999,13.3733483333, none, sw,0.0058523619478335,18,36,43,6168,1819,377,30,10,4,1919,18,18,7
2020-12-15T12:51:50.931348,52.545865,13.3733266667, none, sw,0.0058523619478335,18,36,43,6168,1819,377,30,10,4,1919,18,18,7
2020-12-15T12:51:51.947329,52.5458916667,13.373306666700001, none, sw,0.0058523619478335,17,35,40,6010,1801,379,25,8,2,1919,17,18,5
2020-12-15T12:51:52.962964,52.5459066667,13.3732883333, none, sw,0.0038256422652685,17,35,40,6010,1801,379,25,8,2,1919,17,18,5
2020-12-15T12:51:53.981946,52.5459283333,13.373254999999999, none, sw,0.0038256422652685,18,36,42,6446,1845,519,21,8,2,1919,18,18,6
2020-12-15T12:51:55.003062,52.5459566667,13.373213333299999, none, sw,0.0038256422652685,18,36,41,6446,1845,519,21,8,2,1919,18,18,5
2020-12-15T12:51:56.019223,52.54599,13.373176666700001, none, sw,0.0038256422652685,19,35,43,6700,1867,522,21,10,4,1919,19,16,8
2020-12-15T12:51:57.035239,52.5460216667,13.373129999999998, none, sw,0.0038256422652685,19,35,43,6700,1867,522,21,10,4,1919,19,16,8
2020-12-15T12:51:58.051100,52.5460816667,13.373076666700001, none, sw,0.0038256422652685,22,37,44,7211,2074,547,12,8,4,1919,22,15,7
2020-12-15T12:51:59.067665,52.5461066667,13.373033333299999, none, sw,0.0038256422652685,23,42,48,7689,2134,574,19,10,4,1919,23,19,6
2020-12-15T12:52:00.084980,52.5461283333,13.372993333299998, none, sw,0.0045298308391343,24,43,48,7973,2307,574,19,8,4,1919,24,19,5
2020-12-15T12:52:01.102607,52.546144999999996,13.37296, none, sw,0.0045298308391343,24,45,51,8054,2327,579,27,10,4,1919,24,21,6
2020-12-15T12:52:02.122828,52.5461716667,13.372933333299999, none, sw,0.0045298308391343,26,48,55,8720,2414,594,29,10,4,1919,26,22,7
2020-12-15T12:52:03.144300,52.5461966667,13.3729, none, sw,0.0045298308391343,26,48,55,8732,2419,586,31,10,2,1919,26,22,7
2020-12-15T12:52:04.167210,52.546215000000004,13.3728733333, none, sw,0.0045298308391343,28,49,57,9046,2606,586,33,12,4,1919,28,21,8
2020-12-15T12:52:05.184603,52.546234999999996,13.3728516667, none, sw,0.0045298308391343,29,49,58,9249,2641,591,31,12,4,1919,29,20,9
2020-12-15T12:52:06.201709,52.5462566667,13.372841666700001, none, sw,0.0045298308391343,28,51,59,9052,2629,596,38,12,4,1919,28,23,8
